originZipCode,originCountry,destinationZipCode,destinationCountry,distanceUom,distance
70764,US,15631,US,MI,1131
70764,US,31907,US,MI,475
70764,US,35150,US,MI,445
70764,US,35630,US,MI,459
70764,US,38704,US,MI,245
70764,US,43935,US,MI,1102
70764,US,50441,US,MI,1060
70764,US,50627,US,MI,1050
70764,US,64150,US,MI,787
70764,US,64504,US,MI,837
70764,US,67801,US,MI,890
70764,US,72315,US,MI,463
70764,US,75165,US,MI,455
70764,US,76801,US,MI,567
70764,US,77029,US,MI,279
70764,US,77471,US,MI,311
70764,US,77507,US,MI,271
70764,US,77511,US,MI,296
70767,US,29401,US,MI,840
70767,US,31733,US,MI,538
70767,US,35609,US,MI,482
70767,US,37501,US,MI,386
70767,US,38141,US,MI,386
70767,US,39046,US,MI,202
70767,US,39470,US,MI,134
70767,US,39474,US,MI,158
70767,US,39476,US,MI,198
70767,US,39648,US,MI,100
70767,US,39667,US,MI,120
70767,US,51640,US,MI,903
70767,US,56520,US,MI,1338
70767,US,70438,US,MI,89
70767,US,70767,US,MI,10
70767,US,70788,US,MI,23
70767,US,71046,US,MI,237
70767,US,71055,US,MI,244
70767,US,71261,US,MI,188
70767,US,71270,US,MI,215
70767,US,71325,US,MI,85
70767,US,71339,US,MI,80
70767,US,71346,US,MI,103
70767,US,71449,US,MI,198
70767,US,72160,US,MI,333
70767,US,77547,US,MI,260
70767,US,77665,US,MI,218
70801,US,15631,US,MI,1118
70801,US,72315,US,MI,450
70801,US,72390,US,MI,356
70801,US,75119,US,MI,445
70801,US,75165,US,MI,444
71203,US,29010,US,MI,773
71203,US,35616,US,MI,377
71203,US,37501,US,MI,264
71203,US,38108,US,MI,264
71203,US,38141,US,MI,264
71203,US,38701,US,MI,114
71203,US,38930,US,MI,169
71203,US,38954,US,MI,172
71203,US,45804,US,MI,864
71203,US,46371,US,MI,830
71203,US,54901,US,MI,968
71203,US,70057,US,MI,253
71203,US,70087,US,MI,254
71203,US,70560,US,MI,209
71203,US,70601,US,MI,198
71203,US,70663,US,MI,207
71203,US,70665,US,MI,207
71203,US,71201,US,MI,10
71203,US,71229,US,MI,18
71203,US,71237,US,MI,51
71203,US,71254,US,MI,88
71203,US,71264,US,MI,19
71203,US,71269,US,MI,22
71203,US,71280,US,MI,26
71203,US,71730,US,MI,93
71203,US,71753,US,MI,115
71203,US,71901,US,MI,208
71203,US,72747,US,MI,409
71203,US,75109,US,MI,289
71203,US,76629,US,MI,346
71203,US,76680,US,MI,359
71203,US,77318,US,MI,325
71203,US,77378,US,MI,324
71203,US,77545,US,MI,358
71203,US,77704,US,MI,251
71203,US,78390,US,MI,537
71303,US,76527,US,MI,427
71303,US,76629,US,MI,309
71306,US,71303,US,MI,10
71635,US,01038,US,MI,1476
71635,US,15631,US,MI,1008
71635,US,19342,US,MI,1217
71635,US,23112,US,MI,996
71635,US,23228,US,MI,1027
71635,US,27603,US,MI,900
71635,US,28104,US,MI,752
71635,US,28217,US,MI,735
71635,US,28501,US,MI,970
71635,US,28585,US,MI,992
71635,US,28613,US,MI,744
71635,US,29556,US,MI,795
71635,US,30005,US,MI,515
71635,US,30046,US,MI,522
71635,US,30097,US,MI,516
71635,US,30120,US,MI,492
71635,US,30133,US,MI,467
71635,US,30134,US,MI,469
71635,US,30156,US,MI,490
71635,US,30306,US,MI,494
71635,US,32798,US,MI,818
71635,US,33440,US,MI,970
71635,US,33830,US,MI,866
71635,US,33852,US,MI,911
71635,US,34142,US,MI,977
71635,US,34981,US,MI,949
71635,US,34997,US,MI,968
71635,US,35211,US,MI,343
71635,US,36535,US,MI,379
71635,US,37204,US,MI,428
71635,US,37745,US,MI,674
71635,US,37771,US,MI,577
71635,US,38343,US,MI,303
71635,US,43533,US,MI,891
71635,US,45336,US,MI,801
71635,US,45458,US,MI,741
71635,US,47524,US,MI,544
71635,US,48453,US,MI,1041
71635,US,50169,US,MI,755
71635,US,53936,US,MI,934
71635,US,55924,US,MI,927
71635,US,56296,US,MI,1100
71635,US,57345,US,MI,1106
71635,US,57350,US,MI,1038
71635,US,58201,US,MI,1228
71635,US,58203,US,MI,1228
71635,US,58243,US,MI,1285
71635,US,61342,US,MI,742
71635,US,61350,US,MI,712
71635,US,62677,US,MI,588
71635,US,63461,US,MI,587
71635,US,63736,US,MI,373
71635,US,64058,US,MI,547
71635,US,64085,US,MI,499
71635,US,64402,US,MI,648
71635,US,66090,US,MI,612
71635,US,66532,US,MI,640
71635,US,67135,US,MI,594
71635,US,67432,US,MI,699
71635,US,67455,US,MI,705
71635,US,67468,US,MI,709
71635,US,67801,US,MI,724
71635,US,67951,US,MI,748
71635,US,68883,US,MI,850
71635,US,69001,US,MI,900
71635,US,69033,US,MI,965
71635,US,69140,US,MI,1038
71635,US,71635,US,MI,17
71635,US,72450,US,MI,276
71635,US,75051,US,MI,324
71635,US,75119,US,MI,340
71635,US,75165,US,MI,339
71635,US,76207,US,MI,330
71635,US,76651,US,MI,354
71635,US,77471,US,MI,416
71635,US,77534,US,MI,419
71635,US,78016,US,MI,597
71635,US,78390,US,MI,582
71635,US,78521,US,MI,736
71635,US,79022,US,MI,737
71635,US,79031,US,MI,753
71635,US,79035,US,MI,719
71635,US,79045,US,MI,765
71635,US,79336,US,MI,717
71635,US,79347,US,MI,736
71635,US,84070,US,MI,1615
71635,US,93307,US,MI,1730
72114,US,38330,US,MI,240
72114,US,38382,US,MI,234
72114,US,63755,US,MI,293
72114,US,71046,US,MI,244
72114,US,71639,US,MI,89
72315,US,14489,US,MI,984
72315,US,15631,US,MI,754
72315,US,17406,US,MI,929
72315,US,17601,US,MI,955
72315,US,19973,US,MI,992
72315,US,27533-2064,US,MI,814
72315,US,31763,US,MI,542
72315,US,35601,US,MI,257
72315,US,35609,US,MI,256
72315,US,38109,US,MI,73
72315,US,38305,US,MI,100
72315,US,38676,US,MI,105
72315,US,38703,US,MI,217
72315,US,38732,US,MI,178
72315,US,38930,US,MI,195
72315,US,40069,US,MI,341
72315,US,42240,US,MI,201
72315,US,42301,US,MI,269
72315,US,43537,US,MI,614
72315,US,44811,US,MI,654
72315,US,45314,US,MI,505
72315,US,46947,US,MI,475
72315,US,47591,US,MI,303
72315,US,47802,US,MI,326
72315,US,47933,US,MI,395
72315,US,48649,US,MI,695
72315,US,50248,US,MI,591
72315,US,50313,US,MI,556
72315,US,50595,US,MI,618
72315,US,50627,US,MI,589
72315,US,51301,US,MI,733
72315,US,52216,US,MI,531
72315,US,53572,US,MI,597
72315,US,54303,US,MI,674
72315,US,54615,US,MI,699
72315,US,55396,US,MI,778
72315,US,55952,US,MI,680
72315,US,55987,US,MI,735
72315,US,56050,US,MI,744
72315,US,56201,US,MI,851
72315,US,56560,US,MI,992
72315,US,57042,US,MI,863
72315,US,57311,US,MI,872
72315,US,57401,US,MI,1016
72315,US,57501,US,MI,1035
72315,US,58701,US,MI,1260
72315,US,58801,US,MI,1413
72315,US,61032,US,MI,538
72315,US,61254,US,MI,478
72315,US,61413,US,MI,453
72315,US,62445,US,MI,267
72315,US,62526,US,MI,314
72315,US,62670,US,MI,330
72315,US,62864,US,MI,192
72315,US,63801,US,MI,79
72315,US,63862,US,MI,55
72315,US,64503,US,MI,503
72315,US,67546,US,MI,653
72315,US,67801,US,MI,681
72315,US,67846,US,MI,732
72315,US,68434,US,MI,674
72315,US,68949,US,MI,802
72315,US,69153,US,MI,921
72315,US,71232,US,MI,292
72315,US,71322,US,MI,451
72315,US,71343,US,MI,415
72315,US,71485,US,MI,431
72315,US,71663,US,MI,252
72315,US,72004,US,MI,187
72315,US,72029,US,MI,146
72315,US,72042,US,MI,181
72315,US,72315,US,MI,10
72315,US,72390,US,MI,138
72315,US,72442,US,MI,17
72315,US,72472,US,MI,70
72315,US,72476,US,MI,78
72315,US,72762,US,MI,375
72315,US,73766,US,MI,582
72315,US,75119,US,MI,532
72315,US,75165,US,MI,531
72315,US,79029,US,MI,819
72315,US,80504,US,MI,1074
72315,US,83201,US,MI,1587
72315,US,85043,US,MI,1525
72315,US,93725,US,MI,1960
72315,US,99301,US,MI,2103
72390,US,72390,US,MI,10
72390,US,99301,US,MI,2176
73036,US,33920,US,MI,1399
73036,US,64504,US,MI,412
73036,US,72905,US,MI,209
73036,US,73016,US,MI,42
73036,US,73044,US,MI,54
73036,US,73047,US,MI,27
73036,US,73096,US,MI,43
73036,US,73149,US,MI,29
73036,US,73159,US,MI,29
73036,US,73601,US,MI,58
73036,US,73662,US,MI,102
73036,US,73717,US,MI,133
73036,US,73734,US,MI,33
73036,US,73742,US,MI,42
73036,US,73750,US,MI,24
73036,US,74063,US,MI,124
73036,US,74079,US,MI,80
73036,US,74501,US,MI,156
73036,US,74820,US,MI,109
73036,US,74832,US,MI,71
73036,US,75207,US,MI,232
73036,US,76065,US,MI,254
73036,US,79702,US,MI,428
73639,US,64402,US,MI,508
73639,US,64451,US,MI,477
73639,US,64724,US,MI,422
73639,US,66521,US,MI,408
73639,US,66937,US,MI,379
73639,US,66943,US,MI,401
73639,US,67001,US,MI,242
73639,US,67003,US,MI,138
73639,US,67070,US,MI,123
73639,US,67487,US,MI,362
73639,US,67501,US,MI,223
73639,US,67601,US,MI,282
73639,US,67663,US,MI,304
73639,US,67952,US,MI,221
73639,US,68064,US,MI,546
73639,US,68310,US,MI,446
73639,US,68323,US,MI,424
73639,US,68381,US,MI,452
73639,US,68901,US,MI,397
73639,US,69022,US,MI,379
73639,US,69024,US,MI,398
73639,US,69134,US,MI,466
73639,US,69165,US,MI,481
73639,US,69341,US,MI,657
73639,US,69343,US,MI,663
73639,US,73006,US,MI,106
73639,US,73024,US,MI,41
73639,US,73033,US,MI,54
73639,US,73096,US,MI,30
73639,US,73538,US,MI,112
73639,US,73564,US,MI,63
73639,US,73566,US,MI,79
73639,US,73601,US,MI,16
73639,US,73622,US,MI,25
73639,US,73625,US,MI,20
73639,US,73639,US,MI,10
73639,US,73644,US,MI,43
73639,US,73651,US,MI,53
73639,US,73655,US,MI,62
73639,US,73661,US,MI,42
73639,US,73662,US,MI,60
73639,US,73663,US,MI,40
73639,US,73664,US,MI,48
73639,US,73669,US,MI,10
73639,US,73701,US,MI,100
73639,US,73717,US,MI,99
73639,US,73722,US,MI,105
73639,US,73724,US,MI,37
73639,US,73737,US,MI,55
73639,US,73738,US,MI,116
73639,US,73741,US,MI,85
73639,US,73744,US,MI,43
73639,US,73749,US,MI,95
73639,US,73750,US,MI,59
73639,US,73753,US,MI,111
73639,US,73762,US,MI,69
73639,US,73763,US,MI,55
73639,US,73772,US,MI,32
73639,US,73852,US,MI,69
73639,US,73853,US,MI,53
73639,US,73858,US,MI,100
73639,US,75418,US,MI,292
73639,US,75462,US,MI,323
73639,US,76240,US,MI,235
73639,US,76374,US,MI,187
73639,US,76384,US,MI,128
73639,US,76389,US,MI,183
73639,US,76472,US,MI,273
73639,US,76486,US,MI,231
73639,US,76632,US,MI,404
73639,US,76661,US,MI,408
73639,US,76821,US,MI,326
73639,US,78217,US,MI,554
73639,US,79013,US,MI,248
73639,US,79027,US,MI,255
73639,US,79043,US,MI,272
73639,US,79064,US,MI,286
73639,US,79072,US,MI,263
73639,US,79095,US,MI,123
73639,US,79096,US,MI,93
73639,US,79325,US,MI,282
73639,US,79364,US,MI,326
73639,US,79521,US,MI,216
73639,US,80501,US,MI,604
73639,US,80504,US,MI,599
73639,US,87401,US,MI,649
73701,US,03052,US,MI,1714
73701,US,10112,US,MI,86
73701,US,13088,US,MI,1395
73701,US,13165,US,MI,1359
73701,US,13504,US,MI,1450
73701,US,14105,US,MI,1290
73701,US,14480,US,MI,1316
73701,US,15205,US,MI,1117
73701,US,17820,US,MI,1345
73701,US,21803,US,MI,1435
73701,US,22801,US,MI,1258
73701,US,23441,US,MI,1492
73701,US,24323,US,MI,1082
73701,US,24401,US,MI,1236
73701,US,29059,US,MI,1178
73701,US,29360,US,MI,1075
73701,US,31001,US,MI,1046
73701,US,31533,US,MI,1064
73701,US,31750,US,MI,1029
73701,US,35005,US,MI,739
73701,US,35020,US,MI,756
73701,US,35070,US,MI,738
73701,US,35464,US,MI,744
73701,US,35573,US,MI,695
73701,US,35616,US,MI,644
73701,US,36078,US,MI,852
73701,US,36279,US,MI,819
73701,US,36401,US,MI,915
73701,US,37010,US,MI,711
73701,US,37040,US,MI,717
73701,US,38113,US,MI,519
73701,US,38230,US,MI,636
73701,US,38233,US,MI,618
73701,US,38237,US,MI,639
73701,US,38255,US,MI,640
73701,US,38330,US,MI,622
73701,US,38338,US,MI,615
73701,US,38382,US,MI,616
73701,US,38456,US,MI,707
73701,US,39168,US,MI,715
73701,US,39194,US,MI,606
73701,US,39772,US,MI,689
73701,US,40065,US,MI,800
73701,US,40119,US,MI,785
73701,US,41740,US,MI,965
73701,US,42021,US,MI,661
73701,US,42023,US,MI,666
73701,US,42035,US,MI,622
73701,US,42039,US,MI,665
73701,US,42050,US,MI,615
73701,US,42053,US,MI,615
73701,US,42056,US,MI,622
73701,US,42066,US,MI,627
73701,US,42071,US,MI,676
73701,US,42088,US,MI,653
73701,US,42101,US,MI,791
73701,US,42104,US,MI,787
73701,US,42133,US,MI,804
73701,US,42134,US,MI,768
73701,US,42211,US,MI,669
73701,US,42216,US,MI,727
73701,US,42241,US,MI,658
73701,US,42276,US,MI,717
73701,US,42301,US,MI,717
73701,US,42320,US,MI,748
73701,US,42402,US,MI,691
73701,US,42419,US,MI,691
73701,US,42420,US,MI,689
73701,US,42437,US,MI,688
73701,US,42701,US,MI,797
73701,US,42743,US,MI,858
73701,US,43106,US,MI,921
73701,US,43113,US,MI,954
73701,US,43160,US,MI,920
73701,US,43164,US,MI,937
73701,US,43357,US,MI,908
73701,US,43402,US,MI,969
73701,US,43435,US,MI,987
73701,US,43518,US,MI,924
73701,US,43536,US,MI,923
73701,US,43601,US,MI,982
73701,US,43736,US,MI,1033
73701,US,43782,US,MI,998
73701,US,44081,US,MI,1102
73701,US,44411,US,MI,1077
73701,US,44615,US,MI,1078
73701,US,44836,US,MI,1000
73701,US,45101,US,MI,912
73701,US,45107,US,MI,891
73701,US,45133,US,MI,915
73701,US,45144,US,MI,920
73701,US,45317,US,MI,894
73701,US,45368,US,MI,897
73701,US,45380,US,MI,867
73701,US,45601,US,MI,948
73701,US,45805,US,MI,930
73701,US,45814,US,MI,956
73701,US,45822,US,MI,885
73701,US,45838,US,MI,906
73701,US,45855,US,MI,917
73701,US,45880,US,MI,909
73701,US,45888,US,MI,920
73701,US,46011,US,MI,798
73701,US,46018,US,MI,1428
73701,US,46039,US,MI,798
73701,US,46041,US,MI,785
73701,US,46049,US,MI,798
73701,US,46050,US,MI,784
73701,US,46051,US,MI,790
73701,US,46052,US,MI,773
73701,US,46057,US,MI,792
73701,US,46070,US,MI,819
73701,US,46072,US,MI,796
73701,US,46102,US,MI,753
73701,US,46105,US,MI,735
73701,US,46106,US,MI,754
73701,US,46118,US,MI,739
73701,US,46120,US,MI,715
73701,US,46122,US,MI,743
73701,US,46130,US,MI,774
73701,US,46131,US,MI,768
73701,US,46147,US,MI,748
73701,US,46151,US,MI,746
73701,US,46173,US,MI,794
73701,US,46175,US,MI,726
73701,US,46176,US,MI,780
73701,US,46180,US,MI,728
73701,US,46181,US,MI,762
73701,US,46242,US,MI,751
73701,US,46301,US,MI,832
73701,US,46310,US,MI,803
73701,US,46350,US,MI,847
73701,US,46356,US,MI,796
73701,US,46371,US,MI,848
73701,US,46372,US,MI,793
73701,US,46377,US,MI,796
73701,US,46382,US,MI,845
73701,US,46383,US,MI,825
73701,US,46390,US,MI,832
73701,US,46392,US,MI,810
73701,US,46504,US,MI,875
73701,US,46528,US,MI,895
73701,US,46532,US,MI,851
73701,US,46534,US,MI,854
73701,US,46542,US,MI,885
73701,US,46573,US,MI,889
73701,US,46595,US,MI,880
73701,US,46711,US,MI,867
73701,US,46714,US,MI,867
73701,US,46731,US,MI,875
73701,US,46733,US,MI,880
73701,US,46750,US,MI,860
73701,US,46770,US,MI,859
73701,US,46772,US,MI,878
73701,US,46777,US,MI,870
73701,US,46792,US,MI,848
73701,US,46797,US,MI,897
73701,US,46913,US,MI,808
73701,US,46928,US,MI,825
73701,US,46929,US,MI,808
73701,US,46932,US,MI,818
73701,US,46947,US,MI,830
73701,US,46950,US,MI,842
73701,US,46953,US,MI,843
73701,US,46990,US,MI,851
73701,US,46992,US,MI,845
73701,US,46994,US,MI,823
73701,US,47012,US,MI,840
73701,US,47229,US,MI,802
73701,US,47234,US,MI,786
73701,US,47240,US,MI,800
73701,US,47245,US,MI,817
73701,US,47246,US,MI,794
73701,US,47265,US,MI,814
73701,US,47272,US,MI,791
73701,US,47274,US,MI,810
73701,US,47326,US,MI,857
73701,US,47337,US,MI,793
73701,US,47348,US,MI,837
73701,US,47353,US,MI,821
73701,US,47361,US,MI,808
73701,US,47362,US,MI,804
73701,US,47367,US,MI,814
73701,US,47369,US,MI,850
73701,US,47394,US,MI,847
73701,US,47460,US,MI,721
73701,US,47465,US,MI,726
73701,US,47471,US,MI,722
73701,US,47501,US,MI,715
73701,US,47523,US,MI,699
73701,US,47528,US,MI,681
73701,US,47529,US,MI,729
73701,US,47542,US,MI,705
73701,US,47546,US,MI,713
73701,US,47553,US,MI,723
73701,US,47558,US,MI,716
73701,US,47561,US,MI,678
73701,US,47562,US,MI,730
73701,US,47567,US,MI,697
73701,US,47591,US,MI,663
73701,US,47601,US,MI,694
73701,US,47611,US,MI,712
73701,US,47612,US,MI,658
73701,US,47616,US,MI,646
73701,US,47620,US,MI,665
73701,US,47633,US,MI,653
73701,US,47634,US,MI,705
73701,US,47638,US,MI,660
73701,US,47639,US,MI,668
73701,US,47654,US,MI,679
73701,US,47665,US,MI,664
73701,US,47666,US,MI,685
73701,US,47701,US,MI,676
73701,US,47712,US,MI,675
73701,US,47720,US,MI,673
73701,US,47832,US,MI,710
73701,US,47834,US,MI,695
73701,US,47841,US,MI,707
73701,US,47850,US,MI,692
73701,US,47866,US,MI,688
73701,US,47872,US,MI,705
73701,US,47874,US,MI,695
73701,US,47879,US,MI,697
73701,US,47882,US,MI,704
73701,US,47901,US,MI,788
73701,US,47921,US,MI,763
73701,US,47922,US,MI,776
73701,US,47926,US,MI,811
73701,US,47933,US,MI,751
73701,US,47948,US,MI,773
73701,US,47951,US,MI,765
73701,US,47952,US,MI,722
73701,US,47955,US,MI,771
73701,US,47958,US,MI,756
73701,US,47960,US,MI,802
73701,US,47963,US,MI,779
73701,US,47978,US,MI,793
73701,US,47980,US,MI,797
73701,US,47982,US,MI,740
73701,US,47987,US,MI,747
73701,US,47992,US,MI,772
73701,US,47993,US,MI,752
73701,US,47994,US,MI,760
73701,US,47995,US,MI,786
73701,US,48733,US,MI,1103
73701,US,48806,US,MI,1036
73701,US,48811,US,MI,1008
73701,US,48849,US,MI,988
73701,US,48854,US,MI,1003
73701,US,48876,US,MI,983
73701,US,49010,US,MI,928
73701,US,49014,US,MI,945
73701,US,49021,US,MI,961
73701,US,49083,US,MI,934
73701,US,49087,US,MI,928
73701,US,49328,US,MI,952
73701,US,49464,US,MI,936
73701,US,50001,US,MI,494
73701,US,50002,US,MI,487
73701,US,50005,US,MI,560
73701,US,50006,US,MI,587
73701,US,50007,US,MI,523
73701,US,50022,US,MI,473
73701,US,50025,US,MI,487
73701,US,50027,US,MI,583
73701,US,50028,US,MI,540
73701,US,50029,US,MI,522
73701,US,50035,US,MI,521
73701,US,50036,US,MI,536
73701,US,50041,US,MI,603
73701,US,50042,US,MI,474
73701,US,50046,US,MI,533
73701,US,50048,US,MI,493
73701,US,50049,US,MI,487
73701,US,50050,US,MI,567
73701,US,50051,US,MI,567
73701,US,50055,US,MI,545
73701,US,50056,US,MI,553
73701,US,50057,US,MI,501
73701,US,50060,US,MI,466
73701,US,50063,US,MI,516
73701,US,50072,US,MI,520
73701,US,50073,US,MI,525
73701,US,50076,US,MI,479
73701,US,50102,US,MI,563
73701,US,50105,US,MI,549
73701,US,50106,US,MI,573
73701,US,50107,US,MI,547
73701,US,50112,US,MI,561
73701,US,50116,US,MI,524
73701,US,50117,US,MI,483
73701,US,50123,US,MI,464
73701,US,50125,US,MI,489
73701,US,50126,US,MI,590
73701,US,50129,US,MI,556
73701,US,50134,US,MI,533
73701,US,50135,US,MI,550
73701,US,50138,US,MI,512
73701,US,50139,US,MI,492
73701,US,50140,US,MI,430
73701,US,50141,US,MI,561
73701,US,50142,US,MI,565
73701,US,50144,US,MI,444
73701,US,50146,US,MI,534
73701,US,50147,US,MI,445
73701,US,50155,US,MI,495
73701,US,50157,US,MI,568
73701,US,50158,US,MI,561
73701,US,50161,US,MI,539
73701,US,50162,US,MI,546
73701,US,50163,US,MI,511
73701,US,50164,US,MI,501
73701,US,50166,US,MI,490
73701,US,50167,US,MI,522
73701,US,50168,US,MI,537
73701,US,50169,US,MI,526
73701,US,50174,US,MI,469
73701,US,50201,US,MI,545
73701,US,50207,US,MI,550
73701,US,50208,US,MI,550
73701,US,50213,US,MI,461
73701,US,50214,US,MI,543
73701,US,50216,US,MI,537
73701,US,50217,US,MI,557
73701,US,50220,US,MI,531
73701,US,50225,US,MI,505
73701,US,50228,US,MI,528
73701,US,50230,US,MI,566
73701,US,50231,US,MI,555
73701,US,50233,US,MI,527
73701,US,50235,US,MI,540
73701,US,50236,US,MI,552
73701,US,50244,US,MI,527
73701,US,50246,US,MI,550
73701,US,50247,US,MI,559
73701,US,50248,US,MI,552
73701,US,50250,US,MI,529
73701,US,50251,US,MI,558
73701,US,50256,US,MI,526
73701,US,50264,US,MI,454
73701,US,50271,US,MI,573
73701,US,50273,US,MI,496
73701,US,50277,US,MI,542
73701,US,50278,US,MI,563
73701,US,50401,US,MI,629
73701,US,50420,US,MI,600
73701,US,50423,US,MI,628
73701,US,50424,US,MI,654
73701,US,50427,US,MI,609
73701,US,50438,US,MI,619
73701,US,50440,US,MI,647
73701,US,50451,US,MI,648
73701,US,50452,US,MI,595
73701,US,50458,US,MI,636
73701,US,50459,US,MI,648
73701,US,50465,US,MI,662
73701,US,50466,US,MI,673
73701,US,50468,US,MI,642
73701,US,50471,US,MI,639
73701,US,50472,US,MI,658
73701,US,50479,US,MI,608
73701,US,50501,US,MI,581
73701,US,50510,US,MI,559
73701,US,50514,US,MI,655
73701,US,50516,US,MI,592
73701,US,50517,US,MI,635
73701,US,50522,US,MI,629
73701,US,50524,US,MI,592
73701,US,50525,US,MI,597
73701,US,50530,US,MI,562
73701,US,50532,US,MI,594
73701,US,50533,US,MI,601
73701,US,50535,US,MI,527
73701,US,50538,US,MI,575
73701,US,50539,US,MI,640
73701,US,50542,US,MI,605
73701,US,50543,US,MI,570
73701,US,50548,US,MI,597
73701,US,50552,US,MI,590
73701,US,50556,US,MI,646
73701,US,50558,US,MI,607
73701,US,50559,US,MI,635
73701,US,50566,US,MI,582
73701,US,50569,US,MI,576
73701,US,50571,US,MI,569
73701,US,50578,US,MI,650
73701,US,50579,US,MI,550
73701,US,50581,US,MI,618
73701,US,50583,US,MI,545
73701,US,50595,US,MI,583
73701,US,50599,US,MI,591
73701,US,50601,US,MI,603
73701,US,50602,US,MI,623
73701,US,50604,US,MI,613
73701,US,50606,US,MI,689
73701,US,50609,US,MI,577
73701,US,50611,US,MI,619
73701,US,50616,US,MI,653
73701,US,50619,US,MI,632
73701,US,50621,US,MI,574
73701,US,50623,US,MI,643
73701,US,50624,US,MI,619
73701,US,50627,US,MI,587
73701,US,50629,US,MI,661
73701,US,50630,US,MI,674
73701,US,50632,US,MI,576
73701,US,50635,US,MI,580
73701,US,50636,US,MI,634
73701,US,50638,US,MI,589
73701,US,50641,US,MI,670
73701,US,50642,US,MI,591
73701,US,50643,US,MI,610
73701,US,50644,US,MI,658
73701,US,50647,US,MI,642
73701,US,50648,US,MI,650
73701,US,50650,US,MI,678
73701,US,50651,US,MI,618
73701,US,50652,US,MI,586
73701,US,50653,US,MI,640
73701,US,50659,US,MI,671
73701,US,50665,US,MI,619
73701,US,50666,US,MI,659
73701,US,50668,US,MI,656
73701,US,50670,US,MI,652
73701,US,50674,US,MI,671
73701,US,50675,US,MI,595
73701,US,50676,US,MI,660
73701,US,50801,US,MI,490
73701,US,50831,US,MI,476
73701,US,50833,US,MI,422
73701,US,50835,US,MI,445
73701,US,50840,US,MI,445
73701,US,50841,US,MI,445
73701,US,50843,US,MI,477
73701,US,50845,US,MI,453
73701,US,50846,US,MI,475
73701,US,50849,US,MI,481
73701,US,50851,US,MI,446
73701,US,50854,US,MI,460
73701,US,50858,US,MI,503
73701,US,50864,US,MI,448
73701,US,51002,US,MI,553
73701,US,51009,US,MI,557
73701,US,51016,US,MI,529
73701,US,51020,US,MI,530
73701,US,51023,US,MI,555
73701,US,51026,US,MI,500
73701,US,51027,US,MI,562
73701,US,51034,US,MI,501
73701,US,51038,US,MI,532
73701,US,51040,US,MI,479
73701,US,51045,US,MI,546
73701,US,51048,US,MI,542
73701,US,51050,US,MI,551
73701,US,51052,US,MI,500
73701,US,51054,US,MI,509
73701,US,51061,US,MI,549
73701,US,51063,US,MI,488
73701,US,51101,US,MI,514
73701,US,51106,US,MI,514
73701,US,51111,US,MI,508
73701,US,51231,US,MI,581
73701,US,51242,US,MI,592
73701,US,51243,US,MI,604
73701,US,51249,US,MI,591
73701,US,51250,US,MI,559
73701,US,51338,US,MI,601
73701,US,51342,US,MI,601
73701,US,51346,US,MI,592
73701,US,51350,US,MI,592
73701,US,51354,US,MI,604
73701,US,51401,US,MI,516
73701,US,51430,US,MI,505
73701,US,51436,US,MI,529
73701,US,51439,US,MI,494
73701,US,51440,US,MI,507
73701,US,51449,US,MI,536
73701,US,51453,US,MI,544
73701,US,51463,US,MI,502
73701,US,51501,US,MI,421
73701,US,51521,US,MI,452
73701,US,51523,US,MI,472
73701,US,51529,US,MI,471
73701,US,51532,US,MI,445
73701,US,51534,US,MI,405
73701,US,51535,US,MI,451
73701,US,51536,US,MI,446
73701,US,51537,US,MI,462
73701,US,51541,US,MI,433
73701,US,51546,US,MI,451
73701,US,51551,US,MI,415
73701,US,51555,US,MI,443
73701,US,51557,US,MI,456
73701,US,51558,US,MI,476
73701,US,51559,US,MI,434
73701,US,51560,US,MI,440
73701,US,51561,US,MI,404
73701,US,51565,US,MI,450
73701,US,51566,US,MI,433
73701,US,51570,US,MI,446
73701,US,51575,US,MI,425
73701,US,51576,US,MI,429
73701,US,51579,US,MI,460
73701,US,51591,US,MI,427
73701,US,51601,US,MI,402
73701,US,51603,US,MI,402
73701,US,51632,US,MI,433
73701,US,51636,US,MI,402
73701,US,51638,US,MI,407
73701,US,51640,US,MI,384
73701,US,51648,US,MI,382
73701,US,51649,US,MI,403
73701,US,51652,US,MI,387
73701,US,52040,US,MI,697
73701,US,52046,US,MI,702
73701,US,52064,US,MI,724
73701,US,52068,US,MI,711
73701,US,52101,US,MI,709
73701,US,52141,US,MI,706
73701,US,52155,US,MI,692
73701,US,52162,US,MI,710
73701,US,52163,US,MI,693
73701,US,52164,US,MI,682
73701,US,52165,US,MI,704
73701,US,52171,US,MI,690
73701,US,52172,US,MI,728
73701,US,52201,US,MI,605
73701,US,52208,US,MI,595
73701,US,52211,US,MI,575
73701,US,52217,US,MI,595
73701,US,52220,US,MI,598
73701,US,52224,US,MI,604
73701,US,52231,US,MI,571
73701,US,52235,US,MI,626
73701,US,52301,US,MI,597
73701,US,52306,US,MI,653
73701,US,52308,US,MI,595
73701,US,52322,US,MI,608
73701,US,52329,US,MI,664
73701,US,52342,US,MI,575
73701,US,52346,US,MI,604
73701,US,52347,US,MI,582
73701,US,52349,US,MI,618
73701,US,52353,US,MI,590
73701,US,52355,US,MI,570
73701,US,52358,US,MI,629
73701,US,52361,US,MI,597
73701,US,52404,US,MI,634
