rateId,document,version,effectiveDate,expirationDate,lastUpdateDate,shippingStartDate,shippingEndDate,productGroup,originGroup,originId,destinationGroup,destinationId,rateFactorType,rate,currency,rateUom,loadQuantity,ratePerUom,mode,distanceUom,distanceLower,distanceUpper,originCountry,originLabel,destinationCountry,destinationLabel
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|190|#|200,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,46.70,USD,ST,20,46.7,TRUCK,MI,190,200,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|690|#|700,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,166.35,USD,ST,20,166.35,TRUCK,MI,690,700,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|90|#|100,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,26.36,USD,ST,20,26.36,TRUCK,MI,90,100,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|650|#|660,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,OK,FALSE,US,UNIT,93.66,USD,ST,25,93.66,TRUCK,MI,650,660,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|980|#|990,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,KS,FALSE,US,UNIT,141.58,USD,ST,25,141.58,TRUCK,MI,980,990,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|740|#|750,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,KS,FALSE,US,UNIT,176.45,USD,ST,20,176.45,TRUCK,MI,740,750,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|820|#|830,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,192.64,USD,ST,20,192.64,TRUCK,MI,820,830,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|860|#|870,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,KS,FALSE,US,UNIT,204.36,USD,ST,20,204.36,TRUCK,MI,860,870,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|250|#|260,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,60.18,USD,ST,20,60.18,TRUCK,MI,250,260,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|630|#|640,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,OK,FALSE,US,UNIT,90.75,USD,ST,25,90.75,TRUCK,MI,630,640,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|450|#|460,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IL,FALSE,US,UNIT,111.75,USD,ST,20,111.75,TRUCK,MI,450,460,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|70|#|80,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,22.66,USD,ST,20,22.66,TRUCK,MI,70,80,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|40|#|50,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IL,FALSE,US,UNIT,8.07,USD,ST,25,8.07,TRUCK,MI,40,50,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|730|#|740,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,NE,FALSE,US,UNIT,173.60,USD,ST,20,173.6,TRUCK,MI,730,740,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|770|#|780,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,183.53,USD,ST,20,183.53,TRUCK,MI,770,780,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|320|#|330,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,MN,FALSE,US,UNIT,46.62,USD,ST,25,46.62,TRUCK,MI,320,330,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|440|#|450,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,106.47,USD,ST,20,106.47,TRUCK,MI,440,450,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|890|#|900,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OK,FALSE,US,UNIT,211.53,USD,ST,20,211.53,TRUCK,MI,890,900,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|500|#|510,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IL,FALSE,US,UNIT,124.64,USD,ST,20,124.64,TRUCK,MI,500,510,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|80|#|90,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MN,FALSE,US,UNIT,25.05,USD,ST,20,25.05,TRUCK,MI,80,90,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|TX|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|20|#|30,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,TX,FALSE,US,UNIT,18.16,USD,ST,20,18.16,TRUCK,MI,20,30,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|220|#|230,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,53.75,USD,ST,20,53.75,TRUCK,MI,220,230,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|710|#|720,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MN,FALSE,US,UNIT,171.28,USD,ST,20,171.28,TRUCK,MI,710,720,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|180|#|190,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IL,FALSE,US,UNIT,46.49,USD,ST,20,46.49,TRUCK,MI,180,190,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|370|#|380,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MN,FALSE,US,UNIT,90.48,USD,ST,20,90.48,TRUCK,MI,370,380,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|590|#|600,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,NE,FALSE,US,UNIT,144.46,USD,ST,20,144.46,TRUCK,MI,590,600,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|TX|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|850|#|860,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,TX,FALSE,US,UNIT,202.35,USD,ST,20,202.35,TRUCK,MI,850,860,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|270|#|280,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,NE,FALSE,US,UNIT,34.91,USD,ST,25,34.91,TRUCK,MI,270,280,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|50|#|60,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OK,FALSE,US,UNIT,19.32,USD,ST,20,19.32,TRUCK,MI,50,60,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|60|#|70,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,NE,FALSE,US,UNIT,21.44,USD,ST,20,21.44,TRUCK,MI,60,70,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|320|#|330,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,NE,FALSE,US,UNIT,41.09,USD,ST,25,41.09,TRUCK,MI,320,330,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|480|#|490,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,113.60,USD,ST,20,113.6,TRUCK,MI,480,490,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|170|#|180,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,41.88,USD,ST,20,41.88,TRUCK,MI,170,180,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|SD|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|490|#|500,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,SD,FALSE,US,UNIT,68.61,USD,ST,25,68.61,TRUCK,MI,490,500,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|ND|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|420|#|430,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,ND,FALSE,US,UNIT,67.23,USD,ST,25,67.23,TRUCK,MI,420,430,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OH|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|130|#|140,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OH,FALSE,US,UNIT,33.41,USD,ST,20,33.41,TRUCK,MI,130,140,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|60|#|70,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IA,FALSE,US,UNIT,10.84,USD,ST,25,10.84,TRUCK,MI,60,70,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|50|#|60,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MN,FALSE,US,UNIT,20.67,USD,ST,20,20.67,TRUCK,MI,50,60,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|TX|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|390|#|400,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,TX,FALSE,US,UNIT,94.11,USD,ST,20,94.11,TRUCK,MI,390,400,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|930|#|940,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OK,FALSE,US,UNIT,220.53,USD,ST,20,220.53,TRUCK,MI,930,940,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|200|#|210,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,KS,FALSE,US,UNIT,27.77,USD,ST,25,27.77,TRUCK,MI,200,210,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|TX|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|250|#|260,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,TX,FALSE,US,UNIT,60.72,USD,ST,20,60.72,TRUCK,MI,250,260,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|470|#|480,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,KS,FALSE,US,UNIT,66.09,USD,ST,25,66.09,TRUCK,MI,470,480,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|760|#|770,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,KS,FALSE,US,UNIT,106.56,USD,ST,25,106.56,TRUCK,MI,760,770,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|330|#|340,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IN,FALSE,US,UNIT,82.62,USD,ST,20,82.62,TRUCK,MI,330,340,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|70|#|80,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,OK,FALSE,US,UNIT,11.64,USD,ST,25,11.64,TRUCK,MI,70,80,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|890|#|900,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,202.41,USD,ST,20,202.41,TRUCK,MI,890,900,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|120|#|130,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OK,FALSE,US,UNIT,31.73,USD,ST,20,31.73,TRUCK,MI,120,130,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OH|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|70|#|80,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OH,FALSE,US,UNIT,21.94,USD,ST,20,21.94,TRUCK,MI,70,80,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|190|#|200,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IL,FALSE,US,UNIT,48.72,USD,ST,20,48.72,TRUCK,MI,190,200,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|290|#|300,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IL,FALSE,US,UNIT,42.73,USD,ST,25,42.73,TRUCK,MI,290,300,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|220|#|230,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IA,FALSE,US,UNIT,32.51,USD,ST,25,32.51,TRUCK,MI,220,230,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|90|#|100,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OK,FALSE,US,UNIT,25.56,USD,ST,20,25.56,TRUCK,MI,90,100,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|470|#|480,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,MN,FALSE,US,UNIT,67.34,USD,ST,25,67.34,TRUCK,MI,470,480,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|940|#|950,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,213.31,USD,ST,20,213.31,TRUCK,MI,940,950,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|850|#|860,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IN,FALSE,US,UNIT,209.29,USD,ST,20,209.29,TRUCK,MI,850,860,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|TX|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|860|#|870,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,TX,FALSE,US,UNIT,204.65,USD,ST,20,204.65,TRUCK,MI,860,870,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|120|#|130,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IL,FALSE,US,UNIT,17.97,USD,ST,25,17.97,TRUCK,MI,120,130,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|ND|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|270|#|280,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,ND,FALSE,US,UNIT,43.35,USD,ST,25,43.35,TRUCK,MI,270,280,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|90|#|100,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,MN,FALSE,US,UNIT,14.40,USD,ST,25,14.4,TRUCK,MI,90,100,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|280|#|290,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IL,FALSE,US,UNIT,71.38,USD,ST,20,71.38,TRUCK,MI,280,290,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|910|#|920,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,KS,FALSE,US,UNIT,215.65,USD,ST,20,215.65,TRUCK,MI,910,920,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|480|#|490,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,NE,FALSE,US,UNIT,116.54,USD,ST,20,116.54,TRUCK,MI,480,490,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|700|#|710,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OK,FALSE,US,UNIT,166.81,USD,ST,20,166.81,TRUCK,MI,700,710,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|690|#|700,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IN,FALSE,US,UNIT,170.48,USD,ST,20,170.48,TRUCK,MI,690,700,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|80|#|90,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OK,FALSE,US,UNIT,23.57,USD,ST,20,23.57,TRUCK,MI,80,90,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|620|#|630,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IN,FALSE,US,UNIT,153.09,USD,ST,20,153.09,TRUCK,MI,620,630,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|650|#|660,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IL,FALSE,US,UNIT,160.63,USD,ST,20,160.63,TRUCK,MI,650,660,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OH|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|890|#|900,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OH,FALSE,US,UNIT,210.08,USD,ST,20,210.08,TRUCK,MI,890,900,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|490|#|500,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IA,FALSE,US,UNIT,71.80,USD,ST,25,71.8,TRUCK,MI,490,500,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|580|#|590,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,KS,FALSE,US,UNIT,138.85,USD,ST,20,138.85,TRUCK,MI,580,590,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|50|#|60,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IN,FALSE,US,UNIT,19.33,USD,ST,20,19.33,TRUCK,MI,50,60,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|710|#|720,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IN,FALSE,US,UNIT,175.52,USD,ST,20,175.52,TRUCK,MI,710,720,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|420|#|430,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IL,FALSE,US,UNIT,61.85,USD,ST,25,61.85,TRUCK,MI,420,430,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OH|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|620|#|630,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OH,FALSE,US,UNIT,147.05,USD,ST,20,147.05,TRUCK,MI,620,630,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|830|#|840,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,196.95,USD,ST,20,196.95,TRUCK,MI,830,840,US,StateOrProvince,US,Country
