origin_city_state,dest_city_state,comm,orig_city,orig_state,dest_city,dest_state
"BRANDON, MB","MILWAUKEE, WI",UAN,BRANDON,MB,MILWAUKEE,WI
"BRANDON, MB","MINIDOKA, ID",UAN,BRANDON,MB,MINIDOKA,ID
"BRANDON, MB","MINOT, ND",UAN,BRANDON,MB,MINOT,ND
"BRANDON, MB","MOCKONEMA, WA",UAN,BRANDON,MB,MOCKONEMA,WA
"BRANDON, MB","MONTE VISTA, CO",ATS,BRANDON,MB,MONTE VISTA,CO
"BRANDON, MB","MONTICELLO, IN",UAN,BRANDON,MB,MONTICELLO,IN
"BRANDON, MB","MOORETON, ND",UAN,BRANDON,MB,MOORETON,ND
"BRANDON, MB","MOORHEAD, MN",ATS,BRANDON,MB,MOORHEAD,MN
"BRANDON, MB","MOORHEAD, MN",UAN,BRANDON,MB,MOORHEAD,MN
"BRANDON, MB","MORRAL, OH",UAN,BRANDON,MB,MORRAL,OH
"BRANDON, MB","MORRISTOWN, IN",UAN,BRANDON,MB,MORRISTOWN,IN
"BRANDON, MB","MT AIRY, MD",UAN,BRANDON,MB,MT AIRY,MD
"BRANDON, MB","MT ANGEL, OR",UAN,BRANDON,MB,MT ANGEL,OR
"BRANDON, MB","MT VERNON, OH",UAN,BRANDON,MB,MT VERNON,OH
"BRANDON, MB","MURDOCK, MN",AMMONIA,BRANDON,MB,MURDOCK,MN
"BRANDON, MB","MURDOCK, MN",UAN,BRANDON,MB,MURDOCK,MN
"BRANDON, MB","MUSKEGON, MI",UAN,BRANDON,MB,MUSKEGON,MI
"BRANDON, MB","N MAINE JCT, ME",UAN,BRANDON,MB,N MAINE JCT,ME
"BRANDON, MB","NAMPA, ID",UAN,BRANDON,MB,NAMPA,ID
"BRANDON, MB","NAPIERVILLE, QC",UAN,BRANDON,MB,NAPIERVILLE,QC
"BRANDON, MB","NEOLA, IA",AMMONIA,BRANDON,MB,NEOLA,IA
"BRANDON, MB","NEW HAMPTON, IA",UAN,BRANDON,MB,NEW HAMPTON,IA
"BRANDON, MB","NEW HOLLAND, PA",UAN,BRANDON,MB,NEW HOLLAND,PA
"BRANDON, MB","NEW PLYMOUTH, ID",UAN,BRANDON,MB,NEW PLYMOUTH,ID
"BRANDON, MB","NEW WASHINGTON, OH",UAN,BRANDON,MB,NEW WASHINGTON,OH
"BRANDON, MB","NORTH JAVA, NY",UAN,BRANDON,MB,NORTH JAVA,NY
"BRANDON, MB","NORTH LAPWAI, ID",ATS,BRANDON,MB,NORTH LAPWAI,ID
"BRANDON, MB","NORTH LAPWAI, ID",UAN,BRANDON,MB,NORTH LAPWAI,ID
"BRANDON, MB","NORTHTOWN, MN",AMMONIA,BRANDON,MB,NORTHTOWN,MN
"BRANDON, MB","NORWALK, OH",UAN,BRANDON,MB,NORWALK,OH
"BRANDON, MB","NOYES, MN",UAN,BRANDON,MB,NOYES,MN
"BRANDON, MB","OAKES, ND",UAN,BRANDON,MB,OAKES,ND
"BRANDON, MB","OAKTOWN, IN",UAN,BRANDON,MB,OAKTOWN,IN
"BRANDON, MB","OBLONG, IL",UAN,BRANDON,MB,OBLONG,IL
"BRANDON, MB","ODESSA, WA",UAN,BRANDON,MB,ODESSA,WA
"BRANDON, MB","ONIDA, SD",UAN,BRANDON,MB,ONIDA,SD
"BRANDON, MB","ONTARIO, OR",UAN,BRANDON,MB,ONTARIO,OR
"BRANDON, MB","ORANGEBURG, SC",UAN,BRANDON,MB,ORANGEBURG,SC
"BRANDON, MB","OSHKOSH, WI",AMMONIA,BRANDON,MB,OSHKOSH,WI
"BRANDON, MB","OSHKOSH, WI",UAN,BRANDON,MB,OSHKOSH,WI
"BRANDON, MB","OTHELLO, WA",UAN,BRANDON,MB,OTHELLO,WA
"BRANDON, MB","OTTAWA, OH",UAN,BRANDON,MB,OTTAWA,OH
"BRANDON, MB","OWENSBORO, KY",UAN,BRANDON,MB,OWENSBORO,KY
"BRANDON, MB","PARAMOUNT, MD",UAN,BRANDON,MB,PARAMOUNT,MD
"BRANDON, MB","PARKER CITY, IN",UAN,BRANDON,MB,PARKER CITY,IN
"BRANDON, MB","PARMA, ID",UAN,BRANDON,MB,PARMA,ID
"BRANDON, MB","PASCO, WA",UAN,BRANDON,MB,PASCO,WA
"BRANDON, MB","PAUL, ID",ATS,BRANDON,MB,PAUL,ID
"BRANDON, MB","PAUL, ID",UAN,BRANDON,MB,PAUL,ID
"BRANDON, MB","PEMBERTON, OH",UAN,BRANDON,MB,PEMBERTON,OH
"BRANDON, MB","PEMBERVILLE, OH",UAN,BRANDON,MB,PEMBERVILLE,OH
"BRANDON, MB","PHELPS JCT, NY",UAN,BRANDON,MB,PHELPS JCT,NY
"BRANDON, MB","PICKETT, WI",UAN,BRANDON,MB,PICKETT,WI
"BRANDON, MB","PIERRE, SD",UAN,BRANDON,MB,PIERRE,SD
"BRANDON, MB","PIERSON, IL",UAN,BRANDON,MB,PIERSON,IL
"BRANDON, MB","PLEASANT RIDGE, IN",UAN,BRANDON,MB,PLEASANT RIDGE,IN
"BRANDON, MB","PLOVER, WI",UAN,BRANDON,MB,PLOVER,WI
"BRANDON, MB","PLYMOUTH, WI",UAN,BRANDON,MB,PLYMOUTH,WI
"BRANDON, MB","POCATELLO, ID",UAN,BRANDON,MB,POCATELLO,ID
"BRANDON, MB","PONETO, IN",UAN,BRANDON,MB,PONETO,IN
"BRANDON, MB","PORT OF WILMA, WA",UAN,BRANDON,MB,PORT OF WILMA,WA
"BRANDON, MB","PORTLAND, IA",UAN,BRANDON,MB,PORTLAND,IA
"BRANDON, MB","POWELL, WY",UAN,BRANDON,MB,POWELL,WY
"BRANDON, MB","PUTNAM, ON",UAN,BRANDON,MB,PUTNAM,ON
"BRANDON, MB","QUINCY, WA",UAN,BRANDON,MB,QUINCY,WA
"BRANDON, MB","RAEFORD, NC",UAN,BRANDON,MB,RAEFORD,NC
"BRANDON, MB","RANDOLPH, MN",UAN,BRANDON,MB,RANDOLPH,MN
"BRANDON, MB","READFIELD, WI",AMMONIA,BRANDON,MB,READFIELD,WI
"BRANDON, MB","READFIELD, WI",UAN,BRANDON,MB,READFIELD,WI
"BRANDON, MB","REAGAN, IN",UAN,BRANDON,MB,REAGAN,IN
"BRANDON, MB","REEDSBURG, WI",UAN,BRANDON,MB,REEDSBURG,WI
"BRANDON, MB","REXBURG, ID",UAN,BRANDON,MB,REXBURG,ID
"BRANDON, MB","REYNOLDS, IN",UAN,BRANDON,MB,REYNOLDS,IN
"BRANDON, MB","REYNOLDS, ND",UAN,BRANDON,MB,REYNOLDS,ND
"BRANDON, MB","RIPON, WI",UAN,BRANDON,MB,RIPON,WI
"BRANDON, MB","RISING SUN, OH",UAN,BRANDON,MB,RISING SUN,OH
"BRANDON, MB","ROACHDALE, IN",UAN,BRANDON,MB,ROACHDALE,IN
"BRANDON, MB","ROBERTS, ID",UAN,BRANDON,MB,ROBERTS,ID
"BRANDON, MB","ROCHESTER, NY",UAN,BRANDON,MB,ROCHESTER,NY
"BRANDON, MB","ROCK SPRINGS, WI",UAN,BRANDON,MB,ROCK SPRINGS,WI
"BRANDON, MB","ROMNEY, IN",UAN,BRANDON,MB,ROMNEY,IN
"BRANDON, MB","SALEM, IL",AMMONIA,BRANDON,MB,SALEM,IL
"BRANDON, MB","SALEM, OR",UAN,BRANDON,MB,SALEM,OR
"BRANDON, MB","SCHAGHTICOKE, NY",UAN,BRANDON,MB,SCHAGHTICOKE,NY
"BRANDON, MB","SCHOOLCRAFT, MI",UAN,BRANDON,MB,SCHOOLCRAFT,MI
"BRANDON, MB","SCIRCLEVILLE, IN",UAN,BRANDON,MB,SCIRCLEVILLE,IN
"BRANDON, MB","SCRANTON, ND",UAN,BRANDON,MB,SCRANTON,ND
"BRANDON, MB","SEAFORD (DCR), DE",UAN,BRANDON,MB,SEAFORD (DCR),DE
"BRANDON, MB","SELBY, SD",UAN,BRANDON,MB,SELBY,SD
"BRANDON, MB","SENECA, IL",UAN,BRANDON,MB,SENECA,IL
"BRANDON, MB","SERGEANT BLUFF, IA",UAN,BRANDON,MB,SERGEANT BLUFF,IA
"BRANDON, MB","SEVILLE, OH",UAN,BRANDON,MB,SEVILLE,OH
"BRANDON, MB","SEYMOUR, IN",UAN,BRANDON,MB,SEYMOUR,IN
"BRANDON, MB","SHAWANO, WI",UAN,BRANDON,MB,SHAWANO,WI
"BRANDON, MB","SHELBY, IN",UAN,BRANDON,MB,SHELBY,IN
"BRANDON, MB","SIDNEY, OH",UAN,BRANDON,MB,SIDNEY,OH
"BRANDON, MB","SIELER, WA",UAN,BRANDON,MB,SIELER,WA
"BRANDON, MB","SILVER SPRINGS, NY",UAN,BRANDON,MB,SILVER SPRINGS,NY
"BRANDON, MB","SMITHVILLE, OH",UAN,BRANDON,MB,SMITHVILLE,OH
"BRANDON, MB","SOUTH UNION, KY",UAN,BRANDON,MB,SOUTH UNION,KY
"BRANDON, MB","SPALDING, ID",UAN,BRANDON,MB,SPALDING,ID
"BRANDON, MB","SPRINGFIELD, MN",UAN,BRANDON,MB,SPRINGFIELD,MN
"BRANDON, MB","ST ALBANS, VT",UAN,BRANDON,MB,ST ALBANS,VT
"BRANDON, MB","ST PAUL, MN",UAN,BRANDON,MB,ST PAUL,MN
"BRANDON, MB","ST THOMAS, ON",UAN,BRANDON,MB,ST THOMAS,ON
"BRANDON, MB","STANDLEY, OH",UAN,BRANDON,MB,STANDLEY,OH
"BRANDON, MB","STANLEY, WI",UAN,BRANDON,MB,STANLEY,WI
"BRANDON, MB","STAUNTON, VA",UAN,BRANDON,MB,STAUNTON,VA
"BRANDON, MB","STE CATHERINE, QC",UAN,BRANDON,MB,STE CATHERINE,QC
"BRANDON, MB","STE ROSALIE JCT, QC",UAN,BRANDON,MB,STE ROSALIE JCT,QC
"BRANDON, MB","STERLING, OH",UAN,BRANDON,MB,STERLING,OH
"BRANDON, MB","STETTLER, AB",UAN,BRANDON,MB,STETTLER,AB
"BRANDON, MB","STOCKTON, CA",UAN,BRANDON,MB,STOCKTON,CA
"BRANDON, MB","SUGAR CITY, ID",ATS,BRANDON,MB,SUGAR CITY,ID
"BRANDON, MB","SUGAR CITY, ID",UAN,BRANDON,MB,SUGAR CITY,ID
"BRANDON, MB","SULLIVAN, OH",UAN,BRANDON,MB,SULLIVAN,OH
"BRANDON, MB","SUN PRODUCTS, SD",ATS,BRANDON,MB,SUN PRODUCTS,SD
"BRANDON, MB","SUNFIELD, MI",UAN,BRANDON,MB,SUNFIELD,MI
"BRANDON, MB","TANGENT, OR",UAN,BRANDON,MB,TANGENT,OR
"BRANDON, MB","THACKERAY, SK",UAN,BRANDON,MB,THACKERAY,SK
"BRANDON, MB","THAMESVILLE, ON",UAN,BRANDON,MB,THAMESVILLE,ON
"BRANDON, MB","THREE RIVERS, MI",UAN,BRANDON,MB,THREE RIVERS,MI
"BRANDON, MB","TIBER, MT",UAN,BRANDON,MB,TIBER,MT
"BRANDON, MB","TIFTON, GA",UAN,BRANDON,MB,TIFTON,GA
"BRANDON, MB","TOLEDO, OH",UAN,BRANDON,MB,TOLEDO,OH
"BRANDON, MB","TOLONO, IL",UAN,BRANDON,MB,TOLONO,IL
"BRANDON, MB","TONTI, IL",AMMONIA,BRANDON,MB,TONTI,IL
"BRANDON, MB","TOWNSEND, MT",UAN,BRANDON,MB,TOWNSEND,MT
"BRANDON, MB","TRACY, MN",UAN,BRANDON,MB,TRACY,MN
"BRANDON, MB","TRENTON, ON",UAN,BRANDON,MB,TRENTON,ON
"BRANDON, MB","TROIS RIVIERES, QC",UAN,BRANDON,MB,TROIS RIVIERES,QC
"BRANDON, MB","TROY GROVE, IL",UAN,BRANDON,MB,TROY GROVE,IL
"BRANDON, MB","TULLY, NY",UAN,BRANDON,MB,TULLY,NY
"BRANDON, MB","TUXFORD, SK",UAN,BRANDON,MB,TUXFORD,SK
"BRANDON, MB","ULEN, MN",ATS,BRANDON,MB,ULEN,MN
"BRANDON, MB","ULEN, MN",UAN,BRANDON,MB,ULEN,MN
"BRANDON, MB","UMATILLA, OR",UAN,BRANDON,MB,UMATILLA,OR
"BRANDON, MB","UNIOPOLIS, OH",UAN,BRANDON,MB,UNIOPOLIS,OH
"BRANDON, MB","URBANA, IN",UAN,BRANDON,MB,URBANA,IN
"BRANDON, MB","VALE, OR",UAN,BRANDON,MB,VALE,OR
"BRANDON, MB","VAN WERT, OH",UAN,BRANDON,MB,VAN WERT,OH
"BRANDON, MB","VENANGO, NE",UAN,BRANDON,MB,VENANGO,NE
"BRANDON, MB","VERDI, MN",UAN,BRANDON,MB,VERDI,MN
"BRANDON, MB","VIENNA, GA",UAN,BRANDON,MB,VIENNA,GA
"BRANDON, MB","VINCENNES, IN",UAN,BRANDON,MB,VINCENNES,IN
"BRANDON, MB","WALL, SD",UAN,BRANDON,MB,WALL,SD
"BRANDON, MB","WALNUT GROVE, MN",UAN,BRANDON,MB,WALNUT GROVE,MN
"BRANDON, MB","WATERVILLE, NY",10-34-0,BRANDON,MB,WATERVILLE,NY
"BRANDON, MB","WATERVILLE, NY",UAN,BRANDON,MB,WATERVILLE,NY
"BRANDON, MB","WATKINS, MN",UAN,BRANDON,MB,WATKINS,MN
"BRANDON, MB","WATSEKA, IL",UAN,BRANDON,MB,WATSEKA,IL
"BRANDON, MB","WATSON, SK",UAN,BRANDON,MB,WATSON,SK
"BRANDON, MB","WAVERLY, IL",UAN,BRANDON,MB,WAVERLY,IL
"BRANDON, MB","WAWAKA, IN",UAN,BRANDON,MB,WAWAKA,IN
"BRANDON, MB","WAYLAND, MI",UAN,BRANDON,MB,WAYLAND,MI
"BRANDON, MB","WEBBERVILLE, MI",UAN,BRANDON,MB,WEBBERVILLE,MI
"BRANDON, MB","WEEDMAN, IL",UAN,BRANDON,MB,WEEDMAN,IL
"BRANDON, MB","WEISER, ID",UAN,BRANDON,MB,WEISER,ID
"BRANDON, MB","WELCOME, MN",UAN,BRANDON,MB,WELCOME,MN
"BRANDON, MB","WELLINGTON, IL",UAN,BRANDON,MB,WELLINGTON,IL
"BRANDON, MB","WELLSBORO, IN",UAN,BRANDON,MB,WELLSBORO,IN
"BRANDON, MB","WEST BOWDLE, SD",ATS,BRANDON,MB,WEST BOWDLE,SD
"BRANDON, MB","WEST BOWDLE, SD",UAN,BRANDON,MB,WEST BOWDLE,SD
"BRANDON, MB","WEST MILBANK, SD",UAN,BRANDON,MB,WEST MILBANK,SD
"BRANDON, MB","WESTON, OH",UAN,BRANDON,MB,WESTON,OH
"BRANDON, MB","WEYERS CAVE, VA",UAN,BRANDON,MB,WEYERS CAVE,VA
"BRANDON, MB","WHEELER, WA",UAN,BRANDON,MB,WHEELER,WA
"BRANDON, MB","WHITE PINE, TN",UAN,BRANDON,MB,WHITE PINE,TN
"BRANDON, MB","WHITESON, OR",UAN,BRANDON,MB,WHITESON,OR
"BRANDON, MB","WHITESVILLE, IN",UAN,BRANDON,MB,WHITESVILLE,IN
"BRANDON, MB","WILDER, ID",UAN,BRANDON,MB,WILDER,ID
"BRANDON, MB","WILLIAMSON, NY",UAN,BRANDON,MB,WILLIAMSON,NY
"BRANDON, MB","WILMINGTON, NC",UAN,BRANDON,MB,WILMINGTON,NC
"BRANDON, MB","WISCONSIN RAPIDS, WI",UAN,BRANDON,MB,WISCONSIN RAPIDS,WI
"BRANDON, MB","WOLSEY, SD",ATS,BRANDON,MB,WOLSEY,SD
"BRANDON, MB","WOLSEY, SD",UAN,BRANDON,MB,WOLSEY,SD
"BRANDON, MB","WOODBURY, MI",UAN,BRANDON,MB,WOODBURY,MI
"BRANDON, MB","WOOSTER, OH",UAN,BRANDON,MB,WOOSTER,OH
"BRANDON, MB","WORDEN, MT",UAN,BRANDON,MB,WORDEN,MT
"BRANDON, MB","YAKIMA, WA",UAN,BRANDON,MB,YAKIMA,WA
"BRANDON, MB","YEGEN, MT",UAN,BRANDON,MB,YEGEN,MT
"BRANDON, MB","YODER, IN",UAN,BRANDON,MB,YODER,IN
"BRANDON, MB","YORK, PA",UAN,BRANDON,MB,YORK,PA
"BROOKWOOD, AL","MONROE, LA",UREA,BROOKWOOD,AL,MONROE,LA
"CEDAR RAPIDS, IA","DUNKERTON, IA",MAP,CEDAR RAPIDS,IA,DUNKERTON,IA
"CEDAR RAPIDS, IA","DUNKERTON, IA",UAN,CEDAR RAPIDS,IA,DUNKERTON,IA
"CEDAR RAPIDS, IA","DUNKERTON, IA",UREA,CEDAR RAPIDS,IA,DUNKERTON,IA
"CEDAR RAPIDS, IA","IOWA CITY, IA",UREA,CEDAR RAPIDS,IA,IOWA CITY,IA
"CEDAR RAPIDS, IA","MARBLE ROCK, IA",MAP,CEDAR RAPIDS,IA,MARBLE ROCK,IA
"CEDAR RAPIDS, IA","MARBLE ROCK, IA",UREA,CEDAR RAPIDS,IA,MARBLE ROCK,IA
"CEDAR RAPIDS, IA","ROELYN, IA",MAP,CEDAR RAPIDS,IA,ROELYN,IA
"CHALMETTE, LA","AFTON, NY",MAP,CHALMETTE,LA,AFTON,NY
"CHALMETTE, LA","AIKEN (AIKR), SC",MAP,CHALMETTE,LA,AIKEN (AIKR),SC
"CHALMETTE, LA","AIKEN (AIKR), SC",UREA,CHALMETTE,LA,AIKEN (AIKR),SC
"CHALMETTE, LA","ATHENS, TN",MAP,CHALMETTE,LA,ATHENS,TN
"CHALMETTE, LA","AUBURN, NY",MAP,CHALMETTE,LA,AUBURN,NY
"CHALMETTE, LA","AUBURN, NY",UREA,CHALMETTE,LA,AUBURN,NY
"CHALMETTE, LA","BELHAVEN, NC",MAP,CHALMETTE,LA,BELHAVEN,NC
"CHALMETTE, LA","BERNARDSTON, MA",MAP,CHALMETTE,LA,BERNARDSTON,MA
"CHALMETTE, LA","BERNARDSTON, MA",UREA,CHALMETTE,LA,BERNARDSTON,MA
"CHALMETTE, LA","BLOOMSBURY, NJ",MAP,CHALMETTE,LA,BLOOMSBURY,NJ
"CHALMETTE, LA","BRISTOL, VA",MAP,CHALMETTE,LA,BRISTOL,VA
"CHALMETTE, LA","CAMILLA, GA",MAP,CHALMETTE,LA,CAMILLA,GA
"CHALMETTE, LA","CAMILLA, GA",UREA,CHALMETTE,LA,CAMILLA,GA
"CHALMETTE, LA","CECIL, VA",UREA,CHALMETTE,LA,CECIL,VA
"CHALMETTE, LA","CHESAPEAKE, VA",UREA,CHALMETTE,LA,CHESAPEAKE,VA
"CHALMETTE, LA","CHESTER, SC",MAP,CHALMETTE,LA,CHESTER,SC
"CHALMETTE, LA","CHESTER, SC",UREA,CHALMETTE,LA,CHESTER,SC
"CHALMETTE, LA","CHICAGO, IL",MAP,CHALMETTE,LA,CHICAGO,IL
"CHALMETTE, LA","CHILHOWIE, VA",MAP,CHALMETTE,LA,CHILHOWIE,VA
"CHALMETTE, LA","CLAYTON (DCR), DE",MAP,CHALMETTE,LA,CLAYTON (DCR),DE
"CHALMETTE, LA","CLEVELAND, TN",MAP,CHALMETTE,LA,CLEVELAND,TN
"CHALMETTE, LA","CLEVELAND, TN",UREA,CHALMETTE,LA,CLEVELAND,TN
"CHALMETTE, LA","CORDELE (HOG), GA",MAP,CHALMETTE,LA,CORDELE (HOG),GA
"CHALMETTE, LA","CORDELE, GA",UREA,CHALMETTE,LA,CORDELE,GA
"CHALMETTE, LA","DANSVILLE, NY",MAP,CHALMETTE,LA,DANSVILLE,NY
"CHALMETTE, LA","DANVILLE, KY",MAP,CHALMETTE,LA,DANVILLE,KY
"CHALMETTE, LA","DECATUR, AL",MAP,CHALMETTE,LA,DECATUR,AL
"CHALMETTE, LA","DETROIT, ME",MAP,CHALMETTE,LA,DETROIT,ME
"CHALMETTE, LA","EAGLE BRIDGE, NY",MAP,CHALMETTE,LA,EAGLE BRIDGE,NY
"CHALMETTE, LA","EAGLE BRIDGE, NY",UREA,CHALMETTE,LA,EAGLE BRIDGE,NY
"CHALMETTE, LA","EAST PETERSBURG, PA",MAP,CHALMETTE,LA,EAST PETERSBURG,PA
"CHALMETTE, LA","EAST WAYNESBORO, GA",MAP,CHALMETTE,LA,EAST WAYNESBORO,GA
"CHALMETTE, LA","EATONTON, GA",MAP,CHALMETTE,LA,EATONTON,GA
"CHALMETTE, LA","EATONTON, GA",UREA,CHALMETTE,LA,EATONTON,GA
"CHALMETTE, LA","EDENTON, NC",MAP,CHALMETTE,LA,EDENTON,NC
"CHALMETTE, LA","FOSTORIA, OH",MAP,CHALMETTE,LA,FOSTORIA,OH
"CHALMETTE, LA","GLADE SPRING, VA",MAP,CHALMETTE,LA,GLADE SPRING,VA
"CHALMETTE, LA","GREENVILLE, SC",MAP,CHALMETTE,LA,GREENVILLE,SC
"CHALMETTE, LA","GREENWOOD (DCR), DE",UREA,CHALMETTE,LA,GREENWOOD (DCR),DE
"CHALMETTE, LA","GUILDERLAND CENTER, NY",MAP,CHALMETTE,LA,GUILDERLAND CENTER,NY
"CHALMETTE, LA","GUILDERLAND CENTER, NY",UREA,CHALMETTE,LA,GUILDERLAND CENTER,NY
"CHALMETTE, LA","HONEA PATH, SC",MAP,CHALMETTE,LA,HONEA PATH,SC
"CHALMETTE, LA","JOHNSTON, SC",MAP,CHALMETTE,LA,JOHNSTON,SC
"CHALMETTE, LA","JOHNSTON, SC",UREA,CHALMETTE,LA,JOHNSTON,SC
"CHALMETTE, LA","JONESBOROUGH, TN",MAP,CHALMETTE,LA,JONESBOROUGH,TN
"CHALMETTE, LA","LATTY, OH",UREA,CHALMETTE,LA,LATTY,OH
"CHALMETTE, LA","LEBANON, PA",UREA,CHALMETTE,LA,LEBANON,PA
"CHALMETTE, LA","LENOIR CITY, TN",MAP,CHALMETTE,LA,LENOIR CITY,TN
"CHALMETTE, LA","LEROY, NY",UREA,CHALMETTE,LA,LEROY,NY
"CHALMETTE, LA","LESLIE DESOTO, GA",MAP,CHALMETTE,LA,LESLIE DESOTO,GA
"CHALMETTE, LA","LOGANSPORT, IN",UREA,CHALMETTE,LA,LOGANSPORT,IN
"CHALMETTE, LA","LOUDON, TN",MAP,CHALMETTE,LA,LOUDON,TN
"CHALMETTE, LA","LOUDON, TN",UREA,CHALMETTE,LA,LOUDON,TN
"CHALMETTE, LA","LOUISA, VA",MAP,CHALMETTE,LA,LOUISA,VA
"CHALMETTE, LA","MAUGANSVILLE, MD",MAP,CHALMETTE,LA,MAUGANSVILLE,MD
"CHALMETTE, LA","MAUMEE, OH",UREA,CHALMETTE,LA,MAUMEE,OH
"CHALMETTE, LA","MEADOW VIEW, VA",MAP,CHALMETTE,LA,MEADOW VIEW,VA
"CHALMETTE, LA","MEADOW VIEW, VA",UREA,CHALMETTE,LA,MEADOW VIEW,VA
"CHALMETTE, LA","MEMPHIS, TN",MAP,CHALMETTE,LA,MEMPHIS,TN
"CHALMETTE, LA","MONESSEN, PA",MAP,CHALMETTE,LA,MONESSEN,PA
"CHALMETTE, LA","MORRISTOWN, TN",MAP,CHALMETTE,LA,MORRISTOWN,TN
"CHALMETTE, LA","MUNCY, PA",MAP,CHALMETTE,LA,MUNCY,PA
"CHALMETTE, LA","NORTHGATE, SK",MAP,CHALMETTE,LA,NORTHGATE,SK
"CHALMETTE, LA","PAVILION, NY",UREA,CHALMETTE,LA,PAVILION,NY
"CHALMETTE, LA","PHELPS, NY",MAP,CHALMETTE,LA,PHELPS,NY
"CHALMETTE, LA","READING, PA",UREA,CHALMETTE,LA,READING,PA
"CHALMETTE, LA","REIDSVILLE, NC",MAP,CHALMETTE,LA,REIDSVILLE,NC
"CHALMETTE, LA","RIDGE SPRING, SC",MAP,CHALMETTE,LA,RIDGE SPRING,SC
"CHALMETTE, LA","ROANOKE, VA",MAP,CHALMETTE,LA,ROANOKE,VA
"CHALMETTE, LA","ROANOKE, VA",UREA,CHALMETTE,LA,ROANOKE,VA
"CHALMETTE, LA","ROCHELLE, GA",MAP,CHALMETTE,LA,ROCHELLE,GA
"CHALMETTE, LA","ROCHELLE, GA",UREA,CHALMETTE,LA,ROCHELLE,GA
"CHALMETTE, LA","ROCKFORD, TN",MAP,CHALMETTE,LA,ROCKFORD,TN
"CHALMETTE, LA","ROHRERSTOWN, PA",MAP,CHALMETTE,LA,ROHRERSTOWN,PA
"CHALMETTE, LA","ROHRERSTOWN, PA",UREA,CHALMETTE,LA,ROHRERSTOWN,PA
"CHALMETTE, LA","ROXBORO, NC",MAP,CHALMETTE,LA,ROXBORO,NC
"CHALMETTE, LA","SALEM, NY",MAP,CHALMETTE,LA,SALEM,NY
"CHALMETTE, LA","SALEM, NY",UREA,CHALMETTE,LA,SALEM,NY
"CHALMETTE, LA","SCHAGHTICOKE, NY",MAP,CHALMETTE,LA,SCHAGHTICOKE,NY
"CHALMETTE, LA","SHOAL LAKE, MB",MAP,CHALMETTE,LA,SHOAL LAKE,MB
"CHALMETTE, LA","SOMERSET, KY",MAP,CHALMETTE,LA,SOMERSET,KY
"CHALMETTE, LA","SOPHIA, NC",MAP,CHALMETTE,LA,SOPHIA,NC
"CHALMETTE, LA","SOPHIA, NC",UREA,CHALMETTE,LA,SOPHIA,NC
"CHALMETTE, LA","SPARTANBURG, SC",MAP,CHALMETTE,LA,SPARTANBURG,SC
"CHALMETTE, LA","SPARTANBURG, SC",UREA,CHALMETTE,LA,SPARTANBURG,SC
"CHALMETTE, LA","STATESBORO, GA",MAP,CHALMETTE,LA,STATESBORO,GA
"CHALMETTE, LA","STATESBORO, GA",UREA,CHALMETTE,LA,STATESBORO,GA
"CHALMETTE, LA","STATESVILLE, NC",MAP,CHALMETTE,LA,STATESVILLE,NC
"CHALMETTE, LA","STATESVILLE, NC",UREA,CHALMETTE,LA,STATESVILLE,NC
"CHALMETTE, LA","STAUNTON (BB), VA",MAP,CHALMETTE,LA,STAUNTON (BB),VA
"CHALMETTE, LA","STAUNTON (BB), VA",UREA,CHALMETTE,LA,STAUNTON (BB),VA
"CHALMETTE, LA","SYLACAUGA, AL",UREA,CHALMETTE,LA,SYLACAUGA,AL
"CHALMETTE, LA","TENCO, TN",MAP,CHALMETTE,LA,TENCO,TN
"CHALMETTE, LA","TENCO, TN",UREA,CHALMETTE,LA,TENCO,TN
"CHALMETTE, LA","TIFTON (CPR), GA",MAP,CHALMETTE,LA,TIFTON (CPR),GA
"CHALMETTE, LA","TIFTON, GA",UREA,CHALMETTE,LA,TIFTON,GA
"CHALMETTE, LA","WAYNESBORO, GA",MAP,CHALMETTE,LA,WAYNESBORO,GA
"CHALMETTE, LA","WAYNESBORO, GA",UREA,CHALMETTE,LA,WAYNESBORO,GA
"CHALMETTE, LA","WEYERS CAVE, VA",MAP,CHALMETTE,LA,WEYERS CAVE,VA
"CHALMETTE, LA","WEYERS CAVE, VA",UREA,CHALMETTE,LA,WEYERS CAVE,VA
"CHALMETTE, LA","WHITE PINE, TN",MAP,CHALMETTE,LA,WHITE PINE,TN
"CHALMETTE, LA","YORK, PA",UREA,CHALMETTE,LA,YORK,PA
"CHARLOTTE, NC","AFTON, NY",UREA,CHARLOTTE,NC,AFTON,NY
"CHARLOTTE, NC","AIKEN, SC",UREA,CHARLOTTE,NC,AIKEN,SC
"CHARLOTTE, NC","AMBRIDGE, PA",METHANOL,CHARLOTTE,NC,AMBRIDGE,PA
"CHARLOTTE, NC","ATHENS, TN",UREA,CHARLOTTE,NC,ATHENS,TN
"CHARLOTTE, NC","BELLEFONTE, PA",UREA,CHARLOTTE,NC,BELLEFONTE,PA
"CHARLOTTE, NC","BURKEVILLE, VA",UREA,CHARLOTTE,NC,BURKEVILLE,VA
"CHARLOTTE, NC","CECIL, VA",UREA,CHARLOTTE,NC,CECIL,VA
"CHARLOTTE, NC","CHESTER, SC",UREA,CHARLOTTE,NC,CHESTER,SC
"CHARLOTTE, NC","CLEVELAND, TN",UREA,CHARLOTTE,NC,CLEVELAND,TN
